Course Code,Department,Course Name,Study Hours per Week,Average GPA Received,Average Letter Grade Received
LTWL 181,LTWL,Film Studies&Lit:Film Movement,4.593999999999999,3.6816666666666666,B+ (3.3)
LTWL 183,LTWL,Film Studies&Lit:Director Work,4.376428571428571,3.5191666666666666,B+ (3.3)
LTWL 184,LTWL,Film Studies&Lit:Analysis/Txt,4.774761904761904,3.452142857142857,B+ (3.3)
LTWL 191,LTWL,Honors Seminar,6.595555555555555,3.9633333333333334,A- (3.7)
LTWL 19A,LTWL,Intro/Ancient Greeks & Romans,4.225,3.2600000000000002,B (3.0)
LTWL 19B,LTWL,Intro/Ancient Greeks & Romans,5.685833333333334,2.8445454545454543,B- (2.7)
LTWL 19C,LTWL,Intro/Ancient Greeks & Romans,4.802307692307692,2.79,B- (2.7)
LTWL 4A,LTWL,Fiction&Film/20th Cen/French,2.17,3.19,B (3.0)
LTWL 4B,LTWL,Fiction&Film/20th Cen/German,3.76,3.51,B+ (3.3)
LTWL 4C,LTWL,Fiction&Film/20th Cen/Asian,3.575,3.105,B (3.0)
LTWL 4D,LTWL,Fiction&Film/20th Cen/Italian,3.88,3.34,B+ (3.3)
LTWL 4M,LTWL,Fiction&Film/20th Cen/Multiple,3.036,3.3675,B+ (3.3)
LTWR 100,LTWR,Short Fiction,5.600833333333333,3.698888888888889,B+ (3.3)
LTWR 100,LTWR,Short Fiction Workshop,4.840408163265306,3.584,B+ (3.3)
LTWR 101,LTWR,Writing Fiction in Spanish,8.17,3.88,A- (3.7)
LTWR 102,LTWR,Poetry,4.144444444444444,3.682,B+ (3.3)
LTWR 102,LTWR,Poetry Workshop,4.066666666666666,3.815,A- (3.7)
LTWR 103,LTWR,Digital Poetics Workshop,8.23,3.6,B+ (3.3)
LTWR 104B,LTWR,The Novella II,7.6425,3.82,A- (3.7)
LTWR 106,LTWR,Sci FictionFantasyIrrealism,5.573076923076924,3.7979999999999996,A- (3.7)
LTWR 107,LTWR,Writing for Children,3.876666666666667,3.7199999999999998,A- (3.7)
LTWR 109,LTWR,Writ & Publ Children's Literat,4.213333333333334,3.88,A- (3.7)
LTWR 110,LTWR,Screen Writing,4.811,3.5833333333333335,B+ (3.3)
LTWR 110B,LTWR,Advnced Screen Writing Workshp,7.195,3.56,B+ (3.3)
LTWR 112,LTWR,Adapting Literature to Screen,5.043333333333333,3.6799999999999997,B+ (3.3)
LTWR 113,LTWR,Intercultural Writing,2.9333333333333336,3.47,B+ (3.3)
LTWR 113,LTWR,Intercultural Writing Workshop,5.171666666666667,3.738571428571429,A- (3.7)
LTWR 114,LTWR,Graphic Texts Workshop,6.772307692307693,3.6420000000000003,B+ (3.3)
LTWR 115,LTWR,Experimental Writing,6.11,3.8150000000000004,A- (3.7)
LTWR 115,LTWR,Experimental Writing Workshop,4.759666666666666,3.7215000000000003,A- (3.7)
LTWR 119,LTWR,Writing for Performance Wrkshp,4.20875,3.5866666666666664,B+ (3.3)
LTWR 120,LTWR,Personal Narrative,6.1537500000000005,3.58,B+ (3.3)
LTWR 120,LTWR,Personal Narrative Workshop,4.700434782608696,3.662857142857143,B+ (3.3)
LTWR 121,LTWR,Media Writing,3.695,3.495,B+ (3.3)
LTWR 121,LTWR,Media Writing Workshop,4.9037500000000005,3.335,B+ (3.3)
LTWR 122,LTWR,Writing for the Sciences,4.779999999999999,3.46,B+ (3.3)
LTWR 122,LTWR,Writing for the Sciences Wkshp,4.37,3.66,B+ (3.3)
LTWR 124,LTWR,Transltion/Literary Text Works,3.4219999999999997,3.79,A- (3.7)
LTWR 126,LTWR,Creative Non-Fiction Workshops,4.734,3.775,A- (3.7)
LTWR 126,LTWR,Creative Nonfiction Workshop,4.597931034482759,3.5573333333333332,B+ (3.3)
LTWR 129,LTWR,Distributing Literature Wrkshp,4.271428571428571,3.9,A- (3.7)
LTWR 140,LTWR,History of Writing,4.162,3.618,B+ (3.3)
LTWR 143,LTWR,Stylistics and Grammar,4.819999999999999,3.5323076923076924,B+ (3.3)
LTWR 144,LTWR,The Teaching of Writing,4.707777777777777,3.414,B+ (3.3)
LTWR 148,LTWR,Theory for Writers,6.291176470588235,3.6666666666666665,B+ (3.3)
LTWR 194,LTWR,Capstone Course for Writing,5.109999999999999,3.8625,A- (3.7)
LTWR 8A,LTWR,Writing Fiction,4.6821874999999995,3.55625,B+ (3.3)
LTWR 8B,LTWR,Writing Poetry,3.3353125,3.6528125,B+ (3.3)
LTWR 8C,LTWR,Writing Non-Fiction,4.194687500000001,3.4775,B+ (3.3)
MAE 1,MAE,Intro/Mech & Aerospace Engin,3.9599999999999995,2.8699999999999997,B- (2.7)
MAE 101A,MAE,Introductory Fluid Mechanics,8.092727272727274,2.984897959183673,B- (2.7)
MAE 101B,MAE,Advanced Fluid Mechanics,8.24056603773585,2.9735555555555555,B- (2.7)
MAE 101C,MAE,Heat Transfer,7.718367346938775,2.996744186046511,B- (2.7)
MAE 102,MAE,Fluid Mechanics/Structural Eng,5.895,2.99,B- (2.7)
MAE 104,MAE,Aerodynamics,7.456,2.8713636363636366,B- (2.7)
MAE 105,MAE,Intro To Mathematical Physics,7.655641025641025,3.0347222222222223,B (3.0)
MAE 105,MAE,Intro to Mathematical Physics,8.374285714285714,3.1571428571428575,B (3.0)
MAE 107,MAE,Computational Methods/Engineer,8.101964285714285,3.0534615384615384,B (3.0)
MAE 108,MAE,Prob & Stats/Method/Mech Eng,6.415,3.235,B (3.0)
MAE 11,MAE,Thermodynamics,9.182500000000001,2.8285,B- (2.7)
MAE 110A,MAE,Thermodynamics,8.993125,2.7239285714285715,B- (2.7)
MAE 110B,MAE,Thermodynamic Systems,7.955,2.89,B- (2.7)
MAE 113,MAE,Fundamentals of Propulsion,7.756818181818182,3.0394117647058825,B (3.0)
MAE 117A,MAE,Elementary Plasma Physics,5.576666666666667,3.38,B+ (3.3)
MAE 118,MAE,Intro to Energy & Environment,3.5100000000000002,3.0999999999999996,B (3.0)
MAE 118,MAE,Introduction to Energy Systems,3.9675,2.9699999999999998,B- (2.7)
MAE 118A,MAE,Introduction to Energy Systems,3.9675,2.9699999999999998,B- (2.7)
MAE 118B,MAE,21st Century Energy Tech I,4.7775,2.89,B- (2.7)
MAE 118C,MAE,21st Century Energy Tech II,5.9433333333333325,2.7133333333333334,B- (2.7)
MAE 119,MAE,21st Century Energy Tech I,4.7775,2.89,B- (2.7)
MAE 119,MAE,Intro Renew Energ/Solar & Wind,5.71,3.2458333333333336,B (3.0)
MAE 120,MAE,21st Century Energy Tech II,5.9433333333333325,2.7133333333333334,B- (2.7)
MAE 120,MAE,Introduction to Nuclear Energy,6.161666666666666,3.095,B (3.0)
MAE 122,MAE,Flow & Transport/Environment,7.306875,3.00625,B (3.0)
MAE 123,MAE,Intro/Transprt in Porous Media,5.231538461538462,3.44125,B+ (3.3)
MAE 124,MAE,Envrnmntl Chall: Science & Sol,4.67,3.3184615384615386,B+ (3.3)
MAE 124,MAE,The Human Earth,3.61,2.95,B- (2.7)
MAE 125,MAE,Building Energy Efficiency,6.04,3.52,B+ (3.3)
MAE 125A,MAE,Flow & Transport/Environment,6.401999999999999,3.0380000000000003,B (3.0)
MAE 125B,MAE,Intro/Transprt in Porous Media,5.615,3.62,B+ (3.3)
MAE 126A,MAE,Environmental Enginring Lab,7.44375,3.4583333333333335,B+ (3.3)
MAE 126A,MAE,Environmental Enginring Lab I,8.71,3.295,B (3.0)
MAE 126B,MAE,Environmental Engineering Des.,8.42,3.686666666666667,B+ (3.3)
MAE 126B,MAE,Environmental Enginring Lab II,8.926666666666668,3.6799999999999997,B+ (3.3)
MAE 130,MAE,Advanced Vibrations,7.081428571428572,3.354,B+ (3.3)
MAE 130A,MAE,Mechanics I: Statics,7.176226415094339,2.9648979591836735,B- (2.7)
MAE 130B,MAE,Mechanics II: Dynamics,9.035681818181818,2.861111111111111,B- (2.7)
MAE 130C,MAE,Mechanics III: Vibrations,7.525,3.0045945945945944,B (3.0)
MAE 131A,MAE,Fundamentals/Solid Mechanics I,6.985,2.9133333333333336,B- (2.7)
MAE 131A,MAE,Solid Mechanics I,7.171492537313433,2.9985,B- (2.7)
MAE 131B,MAE,Solid Mechanics II,6.812857142857142,3.1100000000000003,B (3.0)
MAE 133,MAE,Finite Element Methods in MAE,7.850909090909091,3.27,B (3.0)
MAE 140,MAE,Linear Circuits,6.941515151515151,2.9459375,B- (2.7)
MAE 142,MAE,Dynmcs&Control/Aerospace Vehic,5.913125,3.324375,B+ (3.3)
MAE 143A,MAE,Signals and Systems,8.069117647058825,2.954838709677419,B- (2.7)
MAE 143B,MAE,Linear Control,7.59138888888889,3.01625,B (3.0)
MAE 143C,MAE,Digital Control Systems,9.708000000000002,3.3299999999999996,B+ (3.3)
MAE 144,MAE,Embedded Control & Robotics,9.592857142857143,3.25,B (3.0)
MAE 145,MAE,Robotic Planning & Estimation,7.692,3.282,B (3.0)
MAE 146,MAE,Intro to ML Algorithms,8.815000000000001,3.62,B+ (3.3)
MAE 148,MAE,Intro to Autonomous Vehicles,11.861428571428572,3.896666666666667,A- (3.7)
MAE 149,MAE,Sensor Networks,4.24,2.472,C+ (2.3)
MAE 150,MAE,Computational Methods/Design,8.335,2.7800000000000002,B- (2.7)
MAE 150,MAE,Computer-Aided Analysis&Design,9.716410256410256,2.8000000000000003,B- (2.7)
MAE 150,MAE,Computer-Aided Design,9.560714285714285,3.0730769230769233,B (3.0)
MAE 154,MAE,Prod. Desgn. & Entrepreneur.,7.446666666666666,3.6016666666666666,B+ (3.3)
MAE 155A,MAE,Aerospace Engineering Design I,6.057142857142857,3.5225,B+ (3.3)
MAE 155B,MAE,Aerospace Engineering Desgn II,10.053225806451612,3.7095238095238097,A- (3.7)
MAE 156A,MAE,Fund. Prin./Mechanical Desgn I,13.683333333333334,3.343921568627451,B+ (3.3)
MAE 156B,MAE,Fund. Prin/Mechanical Desgn II,14.500821917808219,3.711194029850746,A- (3.7)
MAE 160,MAE,Mechanical Behavior/Materials,5.969333333333334,3.2729166666666667,B (3.0)
MAE 165,MAE,Fatige&Failure Anlys/Eng Comp,7.986,3.84,A- (3.7)
MAE 166,MAE,Modern Concepts/Nanotechnology,5.465,3.535,B+ (3.3)
MAE 166,MAE,Nanomaterials,4.5627272727272725,3.4880000000000004,B+ (3.3)
MAE 170,MAE,Experimental Techniques,9.4940625,3.1084375,B (3.0)
MAE 171A,MAE,Mechanical Engineering Lab,8.892,3.5380000000000003,B+ (3.3)
MAE 171A,MAE,Mechanical Engineering Lab I,8.032941176470588,3.4476470588235295,B+ (3.3)
MAE 171B,MAE,Mechancial Engineering Lab,10.612857142857143,3.6714285714285717,B+ (3.3)
MAE 171B,MAE,Mechancial Engineering Lab II,10.142857142857142,3.9133333333333336,A- (3.7)
MAE 175A,MAE,Aerospace Engineering Lab,8.315882352941177,3.5523529411764705,B+ (3.3)
MAE 180A,MAE,Spacecraft Guidance I,6.671428571428572,3.026086956521739,B (3.0)
MAE 180B,MAE,Space Science & Engineering,2.99,2.91,B- (2.7)
MAE 181,MAE,Space Mission Analysis/Design,5.882142857142857,2.965,B- (2.7)
MAE 181,MAE,Space Science & Engineering,2.99,2.965,B- (2.7)
MAE 184,MAE,Flight Simulation Techniques,5.54,3.7325,A- (3.7)
MAE 185,MAE,Computational Fluid Mechanics,6.36,3.57,B+ (3.3)
MAE 190,MAE,Topics in Mech and Aero Eng,5.908181818181817,3.565,B+ (3.3)
MAE 191,MAE,Topics in Mech & Aero Lab,5.97,3.78,A- (3.7)
MAE 2,MAE,Intro to Aerospace Engineering,5.24578947368421,3.333684210526316,B+ (3.3)
MAE 20,MAE,Elements of Materials Science,5.86,3.1807692307692306,B (3.0)
MAE 21,MAE,Aerospace Materials Science,4.128333333333333,3.703333333333333,A- (3.7)
MAE 3,MAE,Intro to Mechanical Design,14.0225,3.115,B (3.0)
MAE 3,MAE,Intro/Engineering Graphcs&Desn,13.312391304347827,3.3897826086956524,B+ (3.3)
MAE 30A,MAE,Kinematics,7.4675,3.1316666666666664,B (3.0)
MAE 30A,MAE,Statics & Intro to Dynamics,6.901111111111111,2.9544444444444444,B- (2.7)
MAE 30B,MAE,Dynamics and Vibrations,7.230555555555556,2.9593333333333334,B- (2.7)
MAE 40,MAE,Linear Circuits,8.655,2.8944444444444444,B- (2.7)
MAE 5,MAE,Quantitative Computer Skills,4.0890625,3.6862068965517243,B+ (3.3)
MAE 8,MAE,MATLAB Program for Engr Analys,7.037450980392157,3.258571428571429,B (3.0)
MAE 9,MAE,C/C++ Programming,6.241,3.287777777777778,B (3.0)
MAE 94,MAE,Rocketry Competitions,1.5,4.0,A+/A (4.0)
MATH 100A,MATH,Abstract Algebra I,8.933,2.87,B- (2.7)
MATH 100A,MATH,Modern Algebra,7.715,2.77,B- (2.7)
MATH 100B,MATH,Abstract Algebra II,8.958571428571428,3.111666666666667,B (3.0)
MATH 100B,MATH,Modern Algebra,9.03,3.34,B+ (3.3)
MATH 100C,MATH,Abstract Algebra III,9.133571428571429,3.3645454545454543,B+ (3.3)
MATH 102,MATH,Applied Linear Algebra,7.834637681159421,2.8213432835820895,B- (2.7)
MATH 103A,MATH,Applied Modern Algebra,6.055,2.84,B- (2.7)
MATH 103A,MATH,Modern Algebra I,7.97484375,2.833968253968254,B- (2.7)
MATH 103B,MATH,Applied Modern Algebra,5.33,3.13,B (3.0)
MATH 103B,MATH,Modern Algebra II,8.336666666666668,2.9226190476190474,B- (2.7)
MATH 104A,MATH,Number Theory,7.6866666666666665,3.045,B (3.0)
MATH 104A,MATH,Number Theory I,7.779999999999999,2.917333333333333,B- (2.7)
MATH 104B,MATH,Number Theory II,7.340000000000001,2.87,B- (2.7)
MATH 105,MATH,Basic Number Theory,7.803333333333334,2.87,B- (2.7)
MATH 106,MATH,Intro/Algebraic Geometry,9.0,3.16,B (3.0)
MATH 109,MATH,Mathematical Reasoning,7.678989361702128,2.9226519337016574,B- (2.7)
MATH 10A,MATH,Calculus,4.9554285714285715,2.5851612903225805,C+ (2.3)
MATH 10A,MATH,Calculus I,6.444895833333334,2.6798936170212766,C+ (2.3)
MATH 10B,MATH,Calculus,5.501304347826087,2.7026315789473685,B- (2.7)
MATH 10B,MATH,Calculus II,6.564655172413793,2.7261739130434783,B- (2.7)
MATH 10C,MATH,Calculus,5.058292682926829,2.754054054054054,B- (2.7)
MATH 10C,MATH,Calculus III,6.360568181818182,2.8551724137931034,B- (2.7)
MATH 11,MATH,Calculus-Based Prob & Stats,7.386,2.9795999999999996,B- (2.7)
MATH 11,MATH,Elem. Probability & Statistics,6.38,2.732,B- (2.7)
MATH 110,MATH,Intro/Partial Diff Equations,8.584,2.4240000000000004,C+ (2.3)
MATH 110,MATH,Intro/Partial Differ Equations,6.012,2.9579999999999997,B- (2.7)
MATH 110A,MATH,Intro to PDE I,9.3,3.11,B (3.0)
MATH 110A,MATH,Intro/Partial Differ Equations,7.617916666666667,2.946190476190476,B- (2.7)
MATH 111A,MATH,Mathematical Modeling I,5.121875,3.7819999999999996,A- (3.7)
MATH 114,MATH,Intro/Computatnl Stochastics,6.59,2.965,B- (2.7)
MATH 120A,MATH,Elements of Complex Analysis,7.594893617021276,2.867906976744186,B- (2.7)
MATH 120B,MATH,Applied Complex Analysis,7.055294117647058,3.255714285714286,B (3.0)
MATH 121A,MATH,Found of Teachg/Learng Math I,5.044375,3.152,B (3.0)
MATH 121B,MATH,Found of Teachg/Learng Math II,5.072,3.271,B (3.0)
MATH 130,MATH,Diff Eqs & Dynamical Systems,7.6325,3.0425,B (3.0)
MATH 130A,MATH,Ordinary Differential Equation,5.619999999999999,3.0149999999999997,B (3.0)
MATH 130A,MATH,Ordinary Differntl Equation I,7.0409999999999995,2.981,B- (2.7)
MATH 130B,MATH,Ordinary Differntl Equation II,6.951428571428571,2.88,B- (2.7)
MATH 140A,MATH,Foundations of Analysis,8.0975,3.0625,B (3.0)
MATH 140A,MATH,Foundations of Real Analysis I,10.763636363636364,2.6440625,C+ (2.3)
MATH 140B,MATH,Foundations of Analysis,8.0875,2.8,B- (2.7)
MATH 140B,MATH,Foundations/Real Analysis II,9.639375,2.9059090909090908,B- (2.7)
MATH 140C,MATH,Foundations/Real Analysis III,9.194285714285714,3.217,B (3.0)
MATH 142A,MATH,Advanced Calculus,6.4825,2.895,B- (2.7)
MATH 142A,MATH,Introduction to Analysis I,8.964428571428572,2.7664705882352942,B- (2.7)
MATH 142B,MATH,Advanced Calculus,6.46,3.3925,B+ (3.3)
MATH 142B,MATH,Introduction to Analysis II,8.730327868852457,2.9013333333333335,B- (2.7)
MATH 146,MATH,Analysis of Ordinary Diff Eqs,8.28,3.42,B+ (3.3)
MATH 148,MATH,Analysis of Partial Diff Eqs,8.645,3.57,B+ (3.3)
MATH 150A,MATH,Differential Geometry,8.175714285714285,2.787,B- (2.7)
MATH 152,MATH,Applicable Math and Computing,5.905294117647059,3.2929411764705883,B (3.0)
MATH 153,MATH,Geometry for Secondary Teacher,7.2837499999999995,2.8833333333333333,B- (2.7)
MATH 154,MATH,Discrete Math & Graph Theory,7.6032,3.0399999999999996,B (3.0)
MATH 155A,MATH,Geometric Computer Graphics,7.635714285714286,3.3244444444444445,B+ (3.3)
MATH 155B,MATH,Topics in Computer Graphics,9.5825,3.47,B+ (3.3)
MATH 157,MATH,Intro to Mathematical Software,9.348333333333334,3.285,B (3.0)
MATH 158,MATH,Extremal Combinatorics/Graph,7.6975,2.856666666666667,B- (2.7)
MATH 15A,MATH,Intro/Discrete Mathematics,5.604285714285715,3.061666666666667,B (3.0)
MATH 160A,MATH,Elementary Math Logic I,7.692,3.0375,B (3.0)
MATH 163,MATH,History of Mathematics,5.003125,2.884375,B- (2.7)
MATH 168A,MATH,Topics/Applied Math-Comp Sci,8.759333333333332,3.1016666666666666,B (3.0)
MATH 170A,MATH,Intro Numerical Analys/Linear,7.5962,2.9856,B- (2.7)
MATH 170A,MATH,Numerical Linear Algebra,5.865,3.13,B (3.0)
MATH 170B,MATH,Intro/Numerical Analy/Approxim,7.58764705882353,3.0820689655172413,B (3.0)
MATH 170B,MATH,Numerical Analysis,7.215,2.81,B- (2.7)
MATH 170C,MATH,Intro Numerical Analy/Ord Diff,7.109999999999999,3.2411111111111115,B (3.0)
MATH 171A,MATH,Intro Num Optimiz/Linear Prob,7.49,3.28,B (3.0)
MATH 171A,MATH,Intro Num Optimiz/Linear Prog,7.248333333333334,3.169166666666667,B (3.0)
MATH 171A,MATH,Mathematical Programming,5.5,3.43,B+ (3.3)
MATH 171B,MATH,Intro Num Optimiz/Nonlinear,7.392142857142857,3.3191666666666664,B+ (3.3)
MATH 173A,MATH,Optimization/Data Science I,9.015,3.1325000000000003,B (3.0)
MATH 173B,MATH,Optimization/Data Science II,6.9775,3.3699999999999997,B+ (3.3)
MATH 174,MATH,Numericl Methods/Physcl Modlng,6.995333333333333,2.91625,B- (2.7)
MATH 179,MATH,Proj in Computational/App Math,6.8260000000000005,3.606666666666667,B+ (3.3)
MATH 18,MATH,Linear Algebra,6.88686274509804,2.9713,B- (2.7)
MATH 180A,MATH,Introduction to Probability,7.701020408163266,2.895918367346939,B- (2.7)
MATH 180B,MATH,Intro/Stochastic Processes I,8.22,3.0349999999999997,B (3.0)
MATH 180C,MATH,Intro/Stochastic Processes II,8.838636363636363,3.0968181818181817,B (3.0)
MATH 181A,MATH,Intro/Math Statistics I,7.8207407407407405,3.0651851851851855,B (3.0)
MATH 181A,MATH,Intro/Mathemat Statistics I,7.4375,2.7775,B- (2.7)
MATH 181A,MATH,Intro/Mathematical Statistics,4.63,3.005,B (3.0)
MATH 181B,MATH,Intro/Math Statistics II,8.343181818181819,3.1818181818181817,B (3.0)
MATH 181B,MATH,Intro/Mathemat Statistics II,8.3675,3.295,B (3.0)
MATH 181B,MATH,Intro/Mathematical Statistics,5.545,3.19,B (3.0)
MATH 181C,MATH,Math Statistics-Nonparametric,5.952,3.4499999999999997,B+ (3.3)
MATH 181E,MATH,Mathemat Statistic-Time Series,9.772857142857143,3.8480000000000003,A- (3.7)
MATH 182,MATH,Hidden Data in Random Matrices,8.165,3.26,B (3.0)
MATH 183,MATH,Statistical Methods,7.002368421052631,2.97,B- (2.7)
MATH 184,MATH,Enumerative Combinatorics,9.31,3.075454545454545,B (3.0)
MATH 184A,MATH,Combinatorics,7.95625,2.9175,B- (2.7)
MATH 185,MATH,Intro to Computational Stats,7.90095238095238,3.4105882352941177,B+ (3.3)
MATH 186,MATH,Probablty Stats/Bioinformatics,6.50625,3.005,B (3.0)
MATH 187,MATH,Introduction to Cryptography,4.128888888888889,3.288888888888889,B (3.0)
MATH 187A,MATH,Introduction to Cryptography,5.795384615384616,3.6723076923076925,B+ (3.3)
MATH 187B,MATH,Math of Modern Cryptography,6.708,3.5479999999999996,B+ (3.3)
MATH 189,MATH,Data Analysis and Inference,7.184210526315789,3.633684210526316,B+ (3.3)
MATH 190,MATH,Introduction to Topology,8.034545454545453,3.2299999999999995,B (3.0)
MATH 190A,MATH,Foundations of Topology I,7.54,3.17,B (3.0)
MATH 191,MATH,Topics In Topology,7.24,3.83,A- (3.7)
MATH 193A,MATH,Actuarial Mathematics,4.0,2.9,B- (2.7)
MATH 193A,MATH,Actuarial Mathematics I,8.140714285714285,3.3042857142857143,B+ (3.3)
MATH 193B,MATH,Actuarial Mathematics,4.03,3.08,B (3.0)
MATH 193B,MATH,Actuarial Mathematics II,8.626153846153846,3.443636363636364,B+ (3.3)
MATH 194,MATH,The Mathematics of Finance,6.5925,3.03,B (3.0)
MATH 2,MATH,Intro to College Mathematics,6.516,2.4824,C+ (2.3)
MATH 20A,MATH,Calculus/Science & Engineering,6.481746031746032,2.7366666666666664,B- (2.7)
MATH 20B,MATH,Calculus/Science & Engineering,6.800478723404256,2.674888888888889,C+ (2.3)
MATH 20C,MATH,Calculus&Analyt Geom/Sci&Engnr,6.501282051282051,2.8999555555555556,B- (2.7)
MATH 20D,MATH,Intro/Differential Equations,6.766511627906977,2.9673214285714287,B- (2.7)
MATH 20E,MATH,Vector Calculus,7.354507042253521,2.901231884057971,B- (2.7)
MATH 20F,MATH,Linear Algebra,6.278936170212766,2.806279069767442,B- (2.7)
MATH 31AH,MATH,Honors Linear Algebra,8.702,3.194666666666667,B (3.0)
MATH 31BH,MATH,Honors Multivariable Calculus,8.274,3.4661538461538464,B+ (3.3)
MATH 31CH,MATH,Honors Vector Calculus,8.470666666666666,3.396,B+ (3.3)
MATH 3C,MATH,Precalculus,6.683962264150943,2.5565263157894735,C+ (2.3)
MATH 4C,MATH,Pre-calculus for Sci & Engn,6.071666666666667,2.4778571428571428,C+ (2.3)
MATH 4C,MATH,Precalculus for Sci & Engn,5.175000000000001,3.183529411764706,B (3.0)
MATH 95,MATH,Introduction to Teaching Math,2.52,3.913529411764706,A- (3.7)
MGT 100,MGT,Customer Analytics,6.868333333333333,3.3233333333333337,B+ (3.3)
MGT 102,MGT,E-Commerce,5.76,3.585,B+ (3.3)
MGT 103,MGT,Product Marketing & Management,4.334094488188976,3.227975708502024,B (3.0)
MGT 105,MGT,Product Promotion & Brand Mgt,3.857391304347826,3.4969565217391305,B+ (3.3)
MGT 106,MGT,Sales and Sales Management,3.5805263157894736,3.2357894736842105,B (3.0)
MGT 107,MGT,Consumer Behavior,4.069000000000001,3.7640000000000002,A- (3.7)
MGT 108R,MGT,Applied Market Research,4.995,3.87,A- (3.7)
MGT 109,MGT,Topics in Marketing,7.94,3.5500000000000003,B+ (3.3)
MGT 112,MGT,Global Business Strategy,5.6988059701492535,3.514590163934426,B+ (3.3)
MGT 117,MGT,Business Law,4.587,3.5460000000000003,B+ (3.3)
MGT 119,MGT,Topics in Business,4.17,3.5959999999999996,B+ (3.3)
MGT 12,MGT,Personal Financial Management,3.1558620689655172,3.456896551724138,B+ (3.3)
MGT 121A,MGT,Innovation to Market A,4.695,3.443448275862069,B+ (3.3)
MGT 121B,MGT,Innovation to Market B,4.646315789473684,3.6018181818181816,B+ (3.3)
MGT 127,MGT,Innovation and Tech Strategy,4.361428571428571,3.5966666666666662,B+ (3.3)
MGT 128R,MGT,Business Innovation & Growth,4.718,3.508,B+ (3.3)
MGT 128R,MGT,Innovation in Srvc Enterprises,4.395,3.565,B+ (3.3)
MGT 129,MGT,Topics in Entrepreneurship,3.1546153846153846,3.415714285714286,B+ (3.3)
MGT 131A,MGT,Intermediate Accounting A,5.91,2.858301886792453,B- (2.7)
MGT 131B,MGT,Intermediate Accounting B,6.012222222222222,3.161627906976744,B (3.0)
MGT 132,MGT,Auditing,6.186315789473684,3.178703703703704,B (3.0)
MGT 133,MGT,Advanced Cost Accounting,5.5616666666666665,3.271176470588235,B (3.0)
MGT 134,MGT,Federal Taxation-Individuals,5.307,3.4852631578947366,B+ (3.3)
MGT 135,MGT,Federal Taxation-Companies,5.057857142857143,3.220263157894737,B (3.0)
MGT 136,MGT,Advanced Accounting,6.179,3.528378378378379,B+ (3.3)
MGT 137,MGT,Financial Statement Analysis,4.877142857142857,3.8528571428571428,A- (3.7)
MGT 139,MGT,Accounting Information Systems,6.002857142857143,3.33,B+ (3.3)
MGT 143,MGT,Forensic Accounting,6.08,3.44,B+ (3.3)
MGT 146,MGT,Ethics in Accounting,6.073333333333333,3.63,B+ (3.3)
MGT 147,MGT,Not-for-profit & Govt Acct,5.2250000000000005,3.4475,B+ (3.3)
MGT 148,MGT,Mergers and Acquisitions,4.7,3.695,B+ (3.3)
MGT 153,MGT,Business Analytics,6.242894736842105,3.3615789473684208,B+ (3.3)
MGT 158,MGT,Real Estate & the Tech Sector,4.6274999999999995,3.5225,B+ (3.3)
MGT 16,MGT,Personal Ethics at Work,3.7478102189781026,3.3656934306569344,B+ (3.3)
MGT 160,MGT,Experiments in Firms,5.286,3.6740000000000004,B+ (3.3)
MGT 162,MGT,Negotiation,2.946,3.7600000000000002,A- (3.7)
MGT 162,MGT,Negotiations,3.5716666666666668,3.6216666666666666,B+ (3.3)
MGT 162R,MGT,Negotiations,4.056,3.724,A- (3.7)
MGT 164,MGT,Business and Org Leadership,5.636710526315789,3.0732894736842105,B (3.0)
MGT 164,MGT,Organizational Leadership,4.950666666666667,3.274814814814815,B (3.0)
MGT 164GS,MGT,Business and Org Leadership,5.2,3.7,A- (3.7)
MGT 166,MGT,Corp Social Responsibility,5.414044943820225,3.1516279069767443,B (3.0)
MGT 166,MGT,Ethic/Corporate Responsibility,4.3053333333333335,3.4146666666666667,B+ (3.3)
MGT 167,MGT,Social Entrepreneurship,3.937,3.5025,B+ (3.3)
MGT 171,MGT,Operations Management,4.692,3.4229999999999996,B+ (3.3)
MGT 172,MGT,Business Project Management,4.4270000000000005,3.412974683544304,B+ (3.3)
MGT 173,MGT,Project Mgt- Health Services,4.458260869565217,3.6817391304347824,B+ (3.3)
MGT 174,MGT,Supply Chain & Operations Mgt,6.146315789473684,3.2331578947368422,B (3.0)
MGT 175,MGT,Supply Chain Management,4.7,3.3225,B+ (3.3)
MGT 176,MGT,Strategic Cost Management,4.3933333333333335,3.5500000000000003,B+ (3.3)
MGT 18,MGT,Managing Diverse Teams,4.265661764705882,3.042213740458015,B (3.0)
